26,6,S,2,90
24,6,W,2,270
24,8,S,3,90
21,8,W,1,90
21,7,N,1,90
22,7,E,2,90
22,9,S,3,90
19,9,W,1,90
19,8,N,2,0
19,6,N,1,90
20,6,E,3,0
23,6,E,1,0
24,6,E,1,0
25,6,E,1,270
25,5,N,1,0
25,4,N,3,0
25,1,N,1,90
26,1,E,3,0
29,1,E,1,270
29,0,N,2,270
27,0,W,2,0
25,0,W,2,270
25,2,S,2,0
25,4,S,1,90
24,4,W,2,90
24,2,N,1,0
24,1,N,1,270
23,1,W,2,270
23,3,S,2,270
25,3,E,1,90
25,4,S,2,90
23,4,W,3,270
23,7,S,2,270
25,7,E,3,270
25,4,N,1,270
24,4,W,3,90
24,1,N,1,90
25,1,E,3,90
25,4,S,3,90
22,4,W,1,0
21,4,W,2,90
21,2,N,3,270
18,2,W,2,270
18,4,S,1,270
19,4,E,2,90
19,6,S,3,90
16,6,W,1,90
16,5,N,2,270
14,5,W,2,0
12,5,W,3,90
12,2,N,1,270
11,2,W,3,270
11,5,S,1,270
12,5,E,1,0
13,5,E,3,270
13,2,N,2,270
11,2,W,1,90
11,1,N,2,270
9,1,W,1,0
8,1,W,3,0
5,1,W,2,0
3,1,W,3,0
0,1,W,2,270
0,3,S,3,0
0,6,S,1,270
1,6,E,2,0
3,6,E,2,0
5,6,E,3,0
8,6,E,3,270
8,3,N,3,90
11,3,E,2,0
13,3,E,1,90
13,4,S,1,0
13,5,S,3,90
10,5,W,3,90
10,2,N,3,270
7,2,W,2,90
7,0,N,3,270
4,0,W,1,0
3,0,W,3,270
3,3,S,2,90
1,3,W,1,0
0,3,W,2,90
0,1,N,1,90
1,1,E,1,0
2,1,E,1,0
3,1,E,1,0
4,1,E,3,0
7,1,E,1,270
7,0,N,2,270
5,0,W,3,0
2,0,W,2,270
2,2,S,2,90
0,2,W,3,270
0,5,S,3,0
0,8,S,2,270
2,8,E,2,90
2,10,S,1,90
1,10,W,3,270
1,13,S,3,0
1,16,S,1,0
1,17,S,1,270
2,17,E,2,270
2,15,N,1,270
1,15,W,2,270
1,17,S,2,0
1,19,S,3,0
1,22,S,1,90
0,22,W,3,90
0,19,N,1,90
1,19,E,3,90
1,22,S,2,0
1,24,S,1,270
2,24,E,2,0
4,24,E,3,270
4,21,N,2,270
2,21,W,1,90
2,20,N,2,0
2,18,N,1,270
1,18,W,2,90
1,16,N,2,0
1,14,N,1,270
0,14,W,3,90
0,11,N,1,90
1,11,E,1,90
1,12,S,1,0
1,13,S,2,0
1,15,S,3,0
1,18,S,2,0
1,20,S,1,90
0,20,W,3,270
0,23,S,2,270
2,23,E,3,0
5,23,E,3,0
8,23,E,1,90
8,24,S,3,0
8,27,S,2,90
6,27,W,2,0
4,27,W,2,270
4,29,S,3,90
1,29,W,1,0
0,29,W,3,90
0,26,N,2,90
2,26,E,1,270
2,25,N,2,0
2,23,N,1,0
2,22,N,1,90
3,22,E,2,270
3,20,N,2,0
3,18,N,2,0
3,16,N,3,90
6,16,E,3,90
6,19,S,2,270
8,19,E,3,270
8,16,N,3,270
5,16,W,1,90
5,15,N,1,90
6,15,E,3,90
6,18,S,1,0
6,19,S,3,0
6,22,S,2,0
6,24,S,3,270
9,24,E,3,0
12,24,E,3,0
15,24,E,3,0
18,24,E,3,0
21,24,E,2,270
21,22,N,3,90
24,22,E,1,0
25,22,E,1,270
25,21,N,1,270
24,21,W,3,0
21,21,W,2,0
19,21,W,1,0
18,21,W,3,90
18,18,N,3,90
21,18,E,1,90
21,19,S,3,90
18,19,W,1,0
17,19,W,2,0
15,19,W,3,270
15,22,S,3,0
15,25,S,3,270
18,25,E,2,90
18,27,S,2,270
20,27,E,2,0
22,27,E,2,0
24,27,E,1,270
24,26,N,2,270
22,26,W,3,0
19,26,W,3,270
19,29,S,1,270
20,29,E,2,270
20,27,N,1,270
19,27,W,2,0
17,27,W,1,0
16,27,W,3,90
16,24,N,2,270
14,24,W,3,90
14,21,N,2,90
16,21,E,1,0
17,21,E,1,90
17,22,S,1,270
18,22,E,3,270
18,19,N,3,90
21,19,E,2,90
21,21,S,1,270
22,21,E,1,90
22,22,S,3,90
19,22,W,3,90
19,19,N,1,0
19,18,N,3,0
19,15,N,3,270
16,15,W,1,0
15,15,W,1,90
15,14,N,2,0
15,12,N,1,270
14,12,W,2,270
14,14,S,2,90
12,14,W,2,0
10,14,W,2,270
10,16,S,1,0
10,17,S,2,90
8,17,W,3,90
8,14,N,1,90
9,14,E,2,90
9,16,S,3,0
9,19,S,3,270
12,19,E,3,270
12,16,N,3,0
12,13,N,3,270
9,13,W,1,0
8,13,W,1,270
8,14,S,1,0
8,15,S,3,90
5,15,W,1,270
5,16,S,3,90
2,16,W,2,270
2,18,S,1,0
2,19,S,2,270
4,19,E,1,270
4,18,N,2,0
4,16,N,2,0
4,14,N,3,270
1,14,W,2,90
1,12,N,1,90
2,12,E,3,270
2,9,N,2,0
2,7,N,1,90
3,7,E,3,0
6,7,E,1,90
6,8,S,2,270
8,8,E,2,270
8,6,N,1,270
7,6,W,3,90
7,3,N,1,270
6,3,W,3,0
3,3,W,2,90
3,1,N,3,270
0,1,W,1,270
0,2,S,2,270
2,2,E,2,270
2,0,N,2,90
4,0,E,3,90
4,3,S,1,0
4,4,S,2,0
4,6,S,2,270
6,6,E,1,270
6,5,N,3,0
6,2,N,3,90
9,2,E,2,270
9,0,N,1,90
10,0,E,3,90
10,3,S,2,90
8,3,W,1,270
8,4,S,2,270
10,4,E,2,90
10,6,S,1,90
9,6,W,2,90
9,4,N,1,0
9,3,N,3,0
9,0,N,2,90
11,0,E,3,0
14,0,E,1,0
15,0,E,2,90
15,2,S,2,90
13,2,W,2,0
11,2,W,2,90
11,0,N,3,270
8,0,W,3,270
8,3,S,3,0
8,6,S,3,270
11,6,E,2,270
11,4,N,2,270
9,4,W,1,270
9,5,S,2,270
11,5,E,1,0
12,5,E,1,270
12,4,N,1,0
12,3,N,3,270
9,3,W,2,0
7,3,W,3,90
7,0,N,3,90
10,0,E,2,90
10,2,S,1,90
9,2,W,3,0
6,2,W,3,0
3,2,W,1,90
3,1,N,3,270
0,1,W,2,270
0,3,S,2,270
2,3,E,2,0
4,3,E,1,90
4,4,S,2,270
6,4,E,1,90
6,5,S,1,0
6,6,S,2,0
6,8,S,3,270
9,8,E,2,0
11,8,E,2,270
11,6,N,3,270
8,6,W,1,90
8,5,N,2,90
10,5,E,3,90
10,8,S,3,0
10,11,S,3,90
7,11,W,2,90
7,9,N,2,270
5,9,W,2,0
3,9,W,3,270
3,12,S,2,90
1,12,W,3,270
1,15,S,3,0
1,18,S,3,270
4,18,E,2,0
6,18,E,3,0
9,18,E,1,270
9,17,N,1,90
10,17,E,2,270
10,15,N,2,0
10,13,N,1,0
10,12,N,2,270
8,12,W,1,90
8,11,N,3,90
11,11,E,3,0
14,11,E,1,90
14,12,S,1,270
15,12,E,3,90
15,15,S,1,0
15,16,S,1,90
14,16,W,3,90
14,13,N,3,0
14,10,N,3,90
17,10,E,3,0
20,10,E,1,90
20,11,S,1,0
20,12,S,3,90
17,12,W,2,90
17,10,N,3,0
17,7,N,1,270
16,7,W,3,270
16,10,S,3,90
13,10,W,2,270
13,12,S,2,90
11,12,W,2,270
11,14,S,1,270
12,14,E,3,270
12,11,N,3,0
12,8,N,2,270
10,8,W,3,270
10,11,S,1,90
9,11,W,3,90
9,8,N,3,0
9,5,N,1,270
8,5,W,3,270
8,8,S,1,0
8,9,S,2,0
8,11,S,1,90
7,11,W,1,0
6,11,W,2,270
6,13,S,3,270
9,13,E,3,0
12,13,E,1,0
13,13,E,2,90
13,15,S,3,0
13,18,S,2,0
13,20,S,1,270
14,20,E,1,270
14,19,N,1,270
13,19,W,2,0
11,19,W,3,0
8,19,W,3,0
5,19,W,3,270
5,22,S,3,0
5,25,S,1,0
5,26,S,1,90
4,26,W,3,0
1,26,W,1,90
1,25,N,2,90
3,25,E,2,270
3,23,N,3,270
0,23,W,3,90
0,20,N,1,0
0,19,N,3,0
0,16,N,3,0
0,13,N,3,0
0,10,N,3,90
3,10,E,1,0
4,10,E,1,0
5,10,E,2,0
7,10,E,3,90
7,13,S,2,90
5,13,W,1,90
5,12,N,2,90
7,12,E,3,0
10,12,E,3,90
10,15,S,1,0
10,16,S,1,90
9,16,W,1,0
8,16,W,3,270
8,19,S,3,90
5,19,W,2,270
5,21,S,1,270
6,21,E,3,0
9,21,E,1,90
9,22,S,1,90
8,22,W,3,90
8,19,N,2,0
8,17,N,3,270
5,17,W,2,0
3,17,W,1,0
2,17,W,1,0
1,17,W,1,270
1,18,S,3,270
4,18,E,3,270
4,15,N,1,0
4,14,N,3,90
7,14,E,2,270
7,12,N,2,90
9,12,E,2,90
9,14,S,3,90
6,14,W,3,90
6,11,N,1,0
6,10,N,3,90
9,10,E,2,90
9,12,S,1,0
9,13,S,1,270
10,13,E,1,90
10,14,S,2,270
12,14,E,1,270
12,13,N,2,0
12,11,N,1,270
11,11,W,3,90
11,8,N,1,0
11,7,N,2,0
11,5,N,2,270
9,5,W,2,0
7,5,W,1,270
7,6,S,2,0
7,8,S,1,90
6,8,W,2,90
6,6,N,2,0
6,4,N,3,0
6,1,N,1,270
5,1,W,1,0
4,1,W,2,0
2,1,W,1,0
1,1,W,3,270
1,4,S,1,0
1,5,S,2,270
3,5,E,1,90
3,6,S,1,0
3,7,S,1,270
4,7,E,1,90
4,8,S,3,90
1,8,W,1,90
1,7,N,1,270
0,7,W,3,90
0,4,N,1,0
0,3,N,3,0
0,0,N,3,90
3,0,E,3,90
3,3,S,3,0
3,6,S,3,270
6,6,E,3,90
6,9,S,1,270
7,9,E,2,90
7,11,S,2,90
5,11,W,2,270
5,13,S,3,270
8,13,E,1,90
8,14,S,3,270
11,14,E,3,0
14,14,E,3,270
14,11,N,3,90
17,11,E,3,90
17,14,S,2,270
19,14,E,3,0
22,14,E,2,0
24,14,E,2,270
24,12,N,2,270
22,12,W,1,90
22,11,N,3,90
25,11,E,1,270
25,10,N,3,90
28,10,E,3,270
28,7,N,3,270
25,7,W,1,270
25,8,S,2,0
25,10,S,3,270
28,10,E,1,0
29,10,E,3,270
29,7,N,3,0
29,4,N,2,270
27,4,W,1,90
27,3,N,2,270
25,3,W,3,0
22,3,W,1,270
22,4,S,1,270
23,4,E,3,90
23,7,S,2,270
25,7,E,3,0
28,7,E,1,270
28,6,N,2,270
26,6,W,2,0
24,6,W,3,0
21,6,W,2,0
19,6,W,2,0
17,6,W,3,90
17,3,N,3,270
14,3,W,2,90
14,1,N,1,0
14,0,N,1,270
13,0,W,2,0
11,0,W,3,0
8,0,W,3,0
5,0,W,3,270
5,3,S,3,0
5,6,S,2,0
5,8,S,3,0
5,11,S,3,0
5,14,S,2,90
3,14,W,2,0
1,14,W,3,270
1,17,S,1,0
1,18,S,3,0
1,21,S,1,0
1,22,S,1,90
0,22,W,2,270
0,24,S,2,0
0,26,S,2,270
2,26,E,2,90
2,28,S,3,270
5,28,E,3,0
8,28,E,2,270
8,26,N,2,0
8,24,N,2,270
6,24,W,1,0
5,24,W,2,0
3,24,W,3,270
3,27,S,1,0
3,28,S,2,270
5,28,E,1,0
6,28,E,3,0
9,28,E,3,270
9,25,N,1,270
8,25,W,1,90
8,24,N,2,90
10,24,E,2,90
10,26,S,1,90
9,26,W,3,90
9,23,N,3,0
9,20,N,1,90
10,20,E,3,90
10,23,S,1,0
10,24,S,2,0
10,26,S,3,90
7,26,W,3,90
7,23,N,3,90
10,23,E,3,270
10,20,N,2,270
8,20,W,3,270
8,23,S,2,90
6,23,W,1,0
5,23,W,2,0
3,23,W,1,0
2,23,W,1,0
1,23,W,2,270
1,25,S,1,0
1,26,S,2,0
1,28,S,1,270
2,28,E,1,90
2,29,S,3,270
5,29,E,2,0
7,29,E,3,0
10,29,E,1,0
11,29,E,3,270
11,26,N,1,0
11,25,N,2,0
11,23,N,3,0
11,20,N,3,90
14,20,E,1,270
14,19,N,1,270
13,19,W,3,90
13,16,N,1,0
13,15,N,3,0
13,12,N,2,0
13,10,N,3,270
10,10,W,3,90
10,7,N,2,90
12,7,E,2,270
12,5,N,2,90
14,5,E,3,90
14,8,S,1,0
14,9,S,3,90
11,9,W,1,270
11,10,S,2,0
11,12,S,1,0
11,13,S,3,0
11,16,S,2,270
13,16,E,3,90
13,19,S,3,0
13,22,S,2,90
11,22,W,1,0
10,22,W,1,0
9,22,W,3,270
9,25,S,3,270
12,25,E,1,270
12,24,N,1,270
11,24,W,3,0
8,24,W,2,90
8,22,N,3,90
11,22,E,1,90
11,23,S,1,90
10,23,W,1,270
10,24,S,2,0
10,26,S,1,90
9,26,W,1,270
9,27,S,1,90
8,27,W,1,270
8,28,S,1,270
9,28,E,1,270
9,27,N,3,270
6,27,W,1,0
5,27,W,1,90
5,26,N,3,270
2,26,W,1,270
2,27,S,2,90
0,27,W,2,90
0,25,N,1,0
0,24,N,2,0
0,22,N,3,90
3,22,E,1,90
3,23,S,2,90
1,23,W,2,90
1,21,N,1,90
2,21,E,2,0
4,21,E,2,0
6,21,E,3,90
6,24,S,2,0
6,26,S,3,0
6,29,S,2,270
8,29,E,2,270
8,27,N,1,270
7,27,W,3,0
4,27,W,3,90
4,24,N,1,90
5,24,E,3,0
8,24,E,1,90
8,25,S,3,0
8,28,S,3,90
5,28,W,3,0
2,28,W,1,0
1,28,W,1,90
1,27,N,1,270
0,27,W,2,270
0,29,S,3,270
3,29,E,3,0
6,29,E,3,270
6,26,N,1,270
5,26,W,1,270
5,27,S,3,90
2,27,W,2,270
2,29,S,3,270
5,29,E,2,270
5,27,N,2,0
5,25,N,2,90
7,25,E,1,90
7,26,S,1,270
8,26,E,3,270
8,23,N,2,270
6,23,W,3,90
6,20,N,1,270
5,20,W,1,90
5,19,N,1,90
6,19,E,3,0
9,19,E,1,270
9,18,N,2,0
9,16,N,3,0
9,13,N,1,90
10,13,E,1,0
11,13,E,1,0
12,13,E,3,270
12,10,N,2,270
10,10,W,1,270
10,11,S,2,0
10,13,S,2,270
12,13,E,2,90
12,15,S,3,270
15,15,E,2,90
15,17,S,3,0
15,20,S,1,270
16,20,E,2,270
16,18,N,2,0
16,16,N,2,90
18,16,E,3,270
18,13,N,1,90
19,13,E,1,90
19,14,S,2,0
19,16,S,2,90
17,16,W,1,270
17,17,S,1,90
16,17,W,1,270
16,18,S,1,0
16,19,S,3,90
13,19,W,3,90
13,16,N,2,270
11,16,W,1,270
11,17,S,2,270
13,17,E,2,0
15,17,E,1,90
15,18,S,3,90
12,18,W,1,0
11,18,W,2,90
11,16,N,3,270
8,16,W,2,90
8,14,N,2,270
6,14,W,1,90
6,13,N,1,0
6,12,N,2,90
8,12,E,3,90
8,15,S,2,90
6,15,W,3,0
3,15,W,1,0
2,15,W,2,0
0,15,W,2,270
0,17,S,1,0
0,18,S,2,270
2,18,E,2,270
2,16,N,3,90
5,16,E,3,90
5,19,S,1,0
5,20,S,3,90
2,20,W,1,0
1,20,W,1,90
1,19,N,3,90
4,19,E,3,90
4,22,S,3,0
4,25,S,2,270
6,25,E,1,90
6,26,S,3,90
3,26,W,2,270
3,28,S,1,270
4,28,E,3,270
4,25,N,2,90
6,25,E,3,90
6,28,S,1,90
5,28,W,1,90
5,27,N,1,0
5,26,N,2,90
7,26,E,1,270
7,25,N,1,270
6,25,W,3,270
6,28,S,2,90
4,28,W,3,90
4,25,N,2,90
6,25,E,1,270
6,24,N,3,90
9,24,E,2,90
9,26,S,3,90
6,26,W,2,90
6,24,N,3,90
9,24,E,3,90
9,27,S,1,90
8,27,W,3,90
8,24,N,2,0
8,22,N,3,270
5,22,W,2,90
5,20,N,3,270
2,20,W,3,90
2,17,N,1,0
2,16,N,2,0
2,14,N,2,270
0,14,W,1,270
0,15,S,3,0
0,18,S,3,270
3,18,E,1,0
4,18,E,1,90
4,19,S,3,270
7,19,E,2,90
7,21,S,2,0
7,23,S,2,270
9,23,E,1,270
9,22,N,2,270
7,22,W,1,0
6,22,W,1,270
6,23,S,3,0
6,26,S,2,90
4,26,W,3,90
4,23,N,1,0
4,22,N,3,270
1,22,W,1,0
0,22,W,3,90
0,19,N,3,0
0,16,N,1,0
0,15,N,3,0
0,12,N,3,0
0,9,N,1,0
0,8,N,2,90
2,8,E,3,90
2,11,S,2,0
2,13,S,2,0
2,15,S,3,0
2,18,S,1,90
1,18,W,3,270
1,21,S,3,0
1,24,S,1,90
0,24,W,2,270
0,26,S,2,0
0,28,S,1,0
0,29,S,1,270
1,29,E,3,0
4,29,E,2,0
6,29,E,2,0
8,29,E,2,0
10,29,E,3,270
10,26,N,2,0
10,24,N,2,90
12,24,E,2,0
14,24,E,1,90
14,25,S,1,90
13,25,W,1,0
12,25,W,2,90
12,23,N,3,0
12,20,N,3,90
15,20,E,3,90
15,23,S,3,0
15,26,S,1,0
15,27,S,2,270
17,27,E,2,270
17,25,N,2,270
15,25,W,1,0
14,25,W,3,90
14,22,N,3,90
17,22,E,3,0
20,22,E,2,270
20,20,N,1,0
20,19,N,2,270
18,19,W,1,0
17,19,W,3,270
17,22,S,1,270
18,22,E,1,90
18,23,S,3,0
18,26,S,1,270
19,26,E,1,270
19,25,N,3,90
22,25,E,1,0
23,25,E,3,270
23,22,N,1,0
23,21,N,1,0
23,20,N,3,90
26,20,E,1,0
27,20,E,1,90
27,21,S,3,90
24,21,W,3,90
24,18,N,1,0
24,17,N,2,90
26,17,E,2,90
26,19,S,3,90
23,19,W,1,0
22,19,W,2,0
20,19,W,3,0
17,19,W,3,90
17,16,N,1,0
17,15,N,3,90
20,15,E,2,270
20,13,N,3,90
23,13,E,3,0
26,13,E,2,270
26,11,N,2,0
26,9,N,2,270
24,9,W,1,0
23,9,W,3,270
23,12,S,1,270
24,12,E,3,0
27,12,E,2,90
27,14,S,3,0
27,17,S,3,0
27,20,S,2,0
27,22,S,1,90
26,22,W,1,270
26,23,S,2,0
26,25,S,2,0
26,27,S,3,270
29,27,E,2,270
29,25,N,1,0
29,24,N,1,0
29,23,N,2,270
27,23,W,3,270
27,26,S,2,270
29,26,E,2,90
29,28,S,3,90
26,28,W,1,0
25,28,W,2,0
23,28,W,3,0
20,28,W,2,90
20,26,N,2,90
22,26,E,2,90
22,28,S,2,270
24,28,E,2,270
24,26,N,2,90
26,26,E,2,0
28,26,E,3,270
28,23,N,1,270
27,23,W,3,90
27,20,N,1,90
28,20,E,2,90
28,22,S,2,0
28,24,S,1,90
27,24,W,1,90
27,23,N,2,90
29,23,E,2,90
29,25,S,1,90
28,25,W,2,270
28,27,S,1,0
28,28,S,1,90
27,28,W,2,90
27,26,N,2,90
29,26,E,3,270
29,23,N,1,0
29,22,N,3,0
29,19,N,1,270
28,19,W,1,270
28,20,S,1,270
29,20,E,1,270
29,19,N,1,270
28,19,W,2,0
26,19,W,1,270
26,20,S,1,0
26,21,S,2,0
26,23,S,1,270
27,23,E,1,0
28,23,E,1,0
29,23,E,1,90
29,24,S,2,0
29,26,S,2,90
27,26,W,3,270
27,29,S,1,270
28,29,E,1,270
28,28,N,1,0
28,27,N,1,0
28,26,N,1,0
28,25,N,1,0
28,24,N,1,270
27,24,W,3,90
27,21,N,2,0
27,19,N,2,270
25,19,W,3,90
25,16,N,1,0
25,15,N,3,0
25,12,N,2,90
27,12,E,1,270
27,11,N,2,0
27,9,N,2,0
27,7,N,1,270
26,7,W,1,0
25,7,W,1,270
25,8,S,1,90
24,8,W,1,90
24,7,N,3,0
24,4,N,2,0
24,2,N,2,0
24,0,N,1,270
23,0,W,2,0
21,0,W,2,0
19,0,W,3,0
16,0,W,2,270
16,2,S,3,270
19,2,E,3,0
22,2,E,2,90
22,4,S,1,0
22,5,S,1,90
21,5,W,2,270
21,7,S,2,270
23,7,E,2,270
23,5,N,3,90
26,5,E,2,270
26,3,N,3,90
29,3,E,3,270
29,0,N,3,270
26,0,W,2,0
24,0,W,3,270
24,3,S,3,90
21,3,W,3,90
21,0,N,1,270
20,0,W,1,0
19,0,W,2,0
17,0,W,3,0
14,0,W,2,0
12,0,W,2,270
12,2,S,3,270
15,2,E,2,90
15,4,S,2,90
13,4,W,3,0
10,4,W,3,0
7,4,W,1,90
7,3,N,2,270
5,3,W,1,0
4,3,W,2,0
2,3,W,3,90
2,0,N,3,90
5,0,E,1,90
5,1,S,1,0
5,2,S,1,0
5,3,S,2,90
3,3,W,2,0
1,3,W,2,270
1,5,S,2,0
1,7,S,3,270
4,7,E,2,90
4,9,S,2,270
6,9,E,2,270
6,7,N,1,0
6,6,N,3,270
3,6,W,2,90
3,4,N,1,90
4,4,E,2,0
6,4,E,1,270
6,3,N,1,270
5,3,W,2,270
5,5,S,3,90
2,5,W,2,0
0,5,W,2,270
0,7,S,1,0
0,8,S,1,0
0,9,S,1,0
0,10,S,3,0
0,13,S,2,0
0,15,S,1,270
1,15,E,3,0
4,15,E,1,90
4,16,S,3,90
1,16,W,2,270
1,18,S,3,270
4,18,E,2,0
6,18,E,2,90
6,20,S,1,270
7,20,E,1,270
7,19,N,1,90
8,19,E,2,0
10,19,E,2,270
10,17,N,2,0
10,15,N,3,270
7,15,W,3,90
7,12,N,2,90
9,12,E,3,0
12,12,E,1,270
12,11,N,2,90
14,11,E,3,270
14,8,N,2,270
12,8,W,2,0
10,8,W,1,90
10,7,N,3,270
7,7,W,1,0
6,7,W,1,0
5,7,W,3,90
5,4,N,3,0
5,1,N,3,270
2,1,W,3,270
2,4,S,2,90
0,4,W,3,90
0,1,N,2,90
2,1,E,1,0
3,1,E,2,90
3,3,S,2,90
1,3,W,2,90
1,1,N,1,270
0,1,W,1,270
0,2,S,1,270
1,2,E,3,90
1,5,S,1,0
1,6,S,1,270
2,6,E,2,90
2,8,S,2,270
4,8,E,3,90
4,11,S,2,0
4,13,S,3,90
1,13,W,2,90
1,11,N,2,0
1,9,N,1,0
1,8,N,2,0
1,6,N,1,0
1,5,N,3,90
4,5,E,1,90
4,6,S,3,90
1,6,W,3,90
1,3,N,1,0
1,2,N,2,0
1,0,N,1,270
0,0,W,3,270
0,3,S,2,0
0,5,S,2,270
2,5,E,3,90
2,8,S,2,90
0,8,W,2,90
0,6,N,1,90
1,6,E,3,90
1,9,S,1,270
2,9,E,2,90
2,11,S,1,0
2,12,S,2,270
4,12,E,1,0
5,12,E,3,0
8,12,E,2,270
8,10,N,3,270
5,10,W,2,90
5,8,N,2,0
5,6,N,2,0
5,4,N,1,0
5,3,N,2,270
3,3,W,1,0
2,3,W,3,270
2,6,S,1,270
3,6,E,1,0
4,6,E,1,0
5,6,E,1,90
5,7,S,1,270
6,7,E,1,270
6,6,N,1,270
5,6,W,2,270
5,8,S,3,270
8,8,E,2,270
8,6,N,2,90
10,6,E,3,0
13,6,E,3,90
13,9,S,2,0
13,11,S,2,0
13,13,S,2,270
15,13,E,2,0
17,13,E,3,270
17,10,N,1,270
16,10,W,3,270
16,13,S,2,90
14,13,W,2,90
14,11,N,2,270
12,11,W,3,270
12,14,S,3,0
12,17,S,3,270
15,17,E,1,0
16,17,E,3,90
16,20,S,1,0
16,21,S,3,270
19,21,E,1,90
19,22,S,2,270
21,22,E,3,270
21,19,N,2,0
21,17,N,1,270
20,17,W,3,0
17,17,W,1,90
17,16,N,3,0
17,13,N,1,0
17,12,N,3,0
17,9,N,1,270
16,9,W,3,0
13,9,W,1,270
13,10,S,3,90
10,10,W,2,0
8,10,W,2,90
8,8,N,1,90
9,8,E,3,0
12,8,E,3,90
12,11,S,2,270
14,11,E,1,0
15,11,E,1,90
15,12,S,3,0
15,15,S,1,270
16,15,E,2,0
18,15,E,3,0
21,15,E,2,90
21,17,S,3,90
18,17,W,1,90
18,16,N,1,270
17,16,W,2,270
17,18,S,3,0
17,21,S,1,270
18,21,E,3,0
21,21,E,3,90
21,24,S,2,0
21,26,S,3,0
21,29,S,2,270
23,29,E,3,0
26,29,E,3,270
26,26,N,1,270
25,26,W,3,90
25,23,N,2,0
25,21,N,2,0
25,19,N,3,90
28,19,E,2,270
28,17,N,1,0
28,16,N,3,270
25,16,W,1,270
25,17,S,2,270
27,17,E,3,90
27,20,S,2,0
27,22,S,3,90
24,22,W,2,90
24,20,N,3,0
24,17,N,3,0
24,14,N,3,0
24,11,N,1,0
24,10,N,1,0
24,9,N,1,0
24,8,N,1,0
24,7,N,2,270
22,7,W,2,270
22,9,S,2,90
20,9,W,1,270
20,10,S,3,0
20,13,S,2,0
20,15,S,1,270
21,15,E,3,90
21,18,S,2,270
23,18,E,1,0
24,18,E,3,90
24,21,S,3,270
27,21,E,3,270
27,18,N,2,0
27,16,N,2,270
25,16,W,3,270
25,19,S,3,0
25,22,S,1,270
26,22,E,1,270
26,21,N,1,270
25,21,W,3,270
25,24,S,2,270
27,24,E,3,90
27,27,S,1,0
27,28,S,2,270
29,28,E,1,270
29,27,N,3,0
29,24,N,2,270
27,24,W,3,0
24,24,W,3,90
24,21,N,3,0
24,18,N,1,270
23,18,W,2,270
23,20,S,2,90
21,20,W,2,90
21,18,N,1,90
22,18,E,1,90
22,19,S,3,270
25,19,E,3,0
28,19,E,1,0
29,19,E,2,90
29,21,S,2,0
29,23,S,3,0
29,26,S,1,90
28,26,W,3,90
28,23,N,3,0
28,20,N,3,0
28,17,N,1,90
29,17,E,1,90
29,18,S,2,0
29,20,S,1,0
29,21,S,2,0
29,23,S,2,0
29,25,S,1,90
28,25,W,2,270
28,27,S,1,90
27,27,W,1,270
