19,10,S,2,0
19,12,S,3,270
22,12,E,3,270
22,9,N,3,0
22,6,N,2,270
20,6,W,1,90
20,5,N,3,90
23,5,E,2,0
25,5,E,3,270
25,2,N,2,90
27,2,E,1,270
27,1,N,2,270
25,1,W,2,0
23,1,W,3,270
23,4,S,2,270
25,4,E,2,0
27,4,E,2,0
29,4,E,2,90
29,6,S,2,90
27,6,W,1,270
27,7,S,1,0
27,8,S,1,90
26,8,W,1,90
26,7,N,3,270
23,7,W,2,90
23,5,N,2,270
21,5,W,1,90
21,4,N,3,270
18,4,W,3,270
18,7,S,1,90
17,7,W,2,270
17,9,S,1,90
16,9,W,2,0
14,9,W,2,270
14,11,S,3,270
17,11,E,2,0
19,11,E,1,270
19,10,N,3,90
22,10,E,2,90
22,12,S,3,270
25,12,E,1,270
25,11,N,3,0
25,8,N,1,0
25,7,N,3,90
28,7,E,1,270
28,6,N,3,0
28,3,N,3,0
28,0,N,1,270
27,0,W,3,270
27,3,S,3,0
27,6,S,2,270
29,6,E,1,270
29,5,N,3,270
26,5,W,1,0
25,5,W,1,270
25,6,S,2,90
23,6,W,2,270
23,8,S,1,270
24,8,E,3,0
27,8,E,2,0
29,8,E,1,270
29,7,N,3,270
26,7,W,2,90
26,5,N,3,90
29,5,E,1,90
29,6,S,3,90
26,6,W,2,270
26,8,S,2,90
24,8,W,1,90
24,7,N,3,90
27,7,E,2,0
29,7,E,3,270
29,4,N,1,270
28,4,W,2,0
26,4,W,2,270
26,6,S,1,0
26,7,S,2,90
24,7,W,2,0
22,7,W,2,90
22,5,N,2,0
22,3,N,1,0
22,2,N,2,270
20,2,W,1,90
20,1,N,3,90
23,1,E,3,90
23,4,S,3,0
23,7,S,1,90
22,7,W,1,0
21,7,W,1,0
20,7,W,1,0
19,7,W,1,270
19,8,S,1,270
20,8,E,3,270
20,5,N,2,270
18,5,W,3,0
15,5,W,2,0
13,5,W,1,0
12,5,W,3,0
9,5,W,3,0
6,5,W,2,0
4,5,W,3,0
1,5,W,3,270
1,8,S,3,0
1,11,S,1,0
1,12,S,2,270
3,12,E,1,90
3,13,S,2,270
5,13,E,1,270
5,12,N,3,270
2,12,W,2,0
0,12,W,1,270
0,13,S,2,270
2,13,E,3,90
2,16,S,1,0
2,17,S,3,0
2,20,S,3,270
5,20,E,3,90
5,23,S,1,270
6,23,E,3,90
6,26,S,2,90
4,26,W,1,270
4,27,S,2,0
4,29,S,1,270
5,29,E,3,270
5,26,N,2,90
7,26,E,2,270
7,24,N,2,0
7,22,N,2,0
7,20,N,2,90
9,20,E,3,90
9,23,S,3,0
9,26,S,1,0
9,27,S,2,0
9,29,S,1,90
8,29,W,2,90
8,27,N,2,0
8,25,N,3,270
5,25,W,2,270
5,27,S,1,0
5,28,S,2,90
3,28,W,1,0
2,28,W,1,0
1,28,W,1,0
0,28,W,2,90
0,26,N,2,0
0,24,N,2,90
2,24,E,2,90
2,26,S,2,0
2,28,S,1,0
2,29,S,2,270
4,29,E,2,270
4,27,N,1,270
3,27,W,2,270
3,29,S,3,90
0,29,W,3,90
0,26,N,1,90
1,26,E,1,0
2,26,E,2,90
2,28,S,2,270
4,28,E,1,90
4,29,S,3,90
1,29,W,1,0
0,29,W,1,90
0,28,N,3,90
3,28,E,2,270
3,26,N,2,270
1,26,W,1,90
1,25,N,3,90
4,25,E,1,0
5,25,E,1,0
6,25,E,3,0
9,25,E,3,90
9,28,S,1,0
9,29,S,3,270
12,29,E,1,270
12,28,N,2,0
12,26,N,1,270
11,26,W,3,270
11,29,S,3,90
8,29,W,2,90
8,27,N,3,0
8,24,N,2,90
10,24,E,3,0
13,24,E,1,270
13,23,N,2,90
15,23,E,1,0
16,23,E,2,270
16,21,N,3,270
13,21,W,2,90
13,19,N,2,0
13,17,N,3,270
10,17,W,3,90
10,14,N,3,270
7,14,W,3,90
7,11,N,3,270
4,11,W,1,90
4,10,N,3,270
1,10,W,1,270
1,11,S,2,270
3,11,E,2,270
3,9,N,3,90
6,9,E,1,270
6,8,N,2,90
8,8,E,2,90
8,10,S,2,90
6,10,W,3,90
6,7,N,1,90
7,7,E,3,0
10,7,E,2,270
10,5,N,3,90
13,5,E,1,0
14,5,E,2,270
14,3,N,1,90
15,3,E,3,90
15,6,S,2,90
13,6,W,3,0
10,6,W,1,270
10,7,S,2,270
12,7,E,2,90
12,9,S,2,0
12,11,S,3,90
9,11,W,1,0
8,11,W,2,270
8,13,S,2,0
8,15,S,2,0
8,17,S,3,270
11,17,E,2,90
11,19,S,1,90
10,19,W,2,90
10,17,N,3,0
10,14,N,2,0
10,12,N,2,270
8,12,W,2,90
8,10,N,3,270
5,10,W,3,90
5,7,N,2,0
5,5,N,3,270
2,5,W,2,90
2,3,N,2,270
0,3,W,3,90
0,0,N,1,90
1,0,E,2,0
3,0,E,3,90
3,3,S,3,90
0,3,W,2,90
0,1,N,2,90
2,1,E,1,90
2,2,S,1,0
2,3,S,2,90
0,3,W,2,270
0,5,S,1,0
0,6,S,2,270
2,6,E,1,0
3,6,E,2,90
3,8,S,2,270
5,8,E,1,90
5,9,S,3,270
8,9,E,3,270
8,6,N,3,90
11,6,E,2,0
13,6,E,1,270
13,5,N,3,270
10,5,W,3,90
10,2,N,2,270
8,2,W,1,0
7,2,W,3,270
7,5,S,3,270
10,5,E,2,270
10,3,N,3,90
13,3,E,3,270
13,0,N,2,90
15,0,E,1,90
15,1,S,2,90
13,1,W,3,270
13,4,S,1,270
14,4,E,2,0
16,4,E,3,270
16,1,N,2,90
18,1,E,1,270
18,0,N,3,90
21,0,E,3,0
24,0,E,1,0
25,0,E,1,0
26,0,E,1,90
26,1,S,1,90
25,1,W,3,0
22,1,W,1,90
22,0,N,3,90
25,0,E,3,0
28,0,E,2,90
28,2,S,2,0
28,4,S,1,270
29,4,E,1,90
29,5,S,2,0
29,7,S,3,0
29,10,S,1,0
29,11,S,3,0
29,14,S,3,0
29,17,S,2,0
29,19,S,3,90
26,19,W,2,0
24,19,W,1,0
23,19,W,1,90
23,18,N,3,0
23,15,N,3,90
26,15,E,3,90
26,18,S,2,90
24,18,W,3,0
21,18,W,3,90
21,15,N,3,270
18,15,W,1,0
17,15,W,3,270
17,18,S,2,0
17,20,S,1,0
17,21,S,1,270
18,21,E,1,90
18,22,S,1,0
18,23,S,1,0
18,24,S,1,270
19,24,E,2,270
19,22,N,2,0
19,20,N,3,0
19,17,N,2,90
21,17,E,3,0
24,17,E,3,270
24,14,N,2,270
22,14,W,3,270
22,17,S,1,0
22,18,S,3,270
25,18,E,2,270
25,16,N,1,90
26,16,E,1,90
26,17,S,2,90
24,17,W,1,0
23,17,W,3,0
20,17,W,2,270
20,19,S,2,270
22,19,E,2,0
24,19,E,1,270
24,18,N,3,90
27,18,E,2,270
27,16,N,3,270
24,16,W,1,0
23,16,W,1,90
23,15,N,3,90
26,15,E,3,0
29,15,E,3,90
29,18,S,3,90
26,18,W,3,0
23,18,W,1,270
23,19,S,2,90
21,19,W,1,0
20,19,W,2,0
18,19,W,2,0
16,19,W,3,0
13,19,W,1,270
13,20,S,1,0
13,21,S,2,90
11,21,W,2,270
11,23,S,2,90
9,23,W,2,0
7,23,W,2,90
7,21,N,2,270
5,21,W,3,0
2,21,W,2,90
2,19,N,2,0
2,17,N,2,270
0,17,W,2,270
0,19,S,2,270
2,19,E,1,270
2,18,N,1,270
1,18,W,1,0
0,18,W,3,90
0,15,N,1,90
1,15,E,1,0
2,15,E,3,90
2,18,S,1,90
1,18,W,1,90
1,17,N,1,0
1,16,N,2,0
1,14,N,2,90
3,14,E,1,0
4,14,E,2,270
4,12,N,3,0
4,9,N,3,0
4,6,N,2,0
4,4,N,1,90
5,4,E,2,90
5,6,S,2,90
3,6,W,1,270
3,7,S,1,270
4,7,E,3,0
7,7,E,2,0
9,7,E,2,270
9,5,N,3,90
12,5,E,1,90
12,6,S,1,270
13,6,E,3,0
16,6,E,3,90
16,9,S,1,0
16,10,S,2,90
14,10,W,3,0
11,10,W,3,90
11,7,N,3,0
11,4,N,1,0
11,3,N,2,270
9,3,W,1,90
9,2,N,1,90
10,2,E,1,270
10,1,N,1,270
9,1,W,1,0
8,1,W,2,270
8,3,S,2,90
6,3,W,2,0
4,3,W,2,0
2,3,W,2,0
0,3,W,3,90
0,0,N,3,90
3,0,E,1,0
4,0,E,2,90
4,2,S,3,0
4,5,S,2,90
2,5,W,2,90
2,3,N,3,0
2,0,N,2,90
4,0,E,1,90
4,1,S,1,270
5,1,E,1,90
5,2,S,3,270
8,2,E,3,0
11,2,E,2,270
11,0,N,2,270
9,0,W,3,270
9,3,S,3,0
9,6,S,1,270
10,6,E,3,90
10,9,S,2,0
10,11,S,2,0
10,13,S,3,270
13,13,E,2,0
15,13,E,2,90
15,15,S,1,270
16,15,E,3,90
16,18,S,2,90
14,18,W,2,0
12,18,W,3,0
9,18,W,3,0
6,18,W,1,90
6,17,N,1,0
6,16,N,3,270
3,16,W,1,0
2,16,W,3,270
2,19,S,2,0
2,21,S,2,90
0,21,W,2,270
0,23,S,1,0
0,24,S,1,0
0,25,S,3,270
3,25,E,1,90
3,26,S,1,0
3,27,S,3,90
0,27,W,3,90
0,24,N,1,0
0,23,N,1,0
0,22,N,1,0
0,21,N,3,0
0,18,N,2,90
2,18,E,1,0
3,18,E,1,0
4,18,E,2,0
6,18,E,2,90
6,20,S,3,0
6,23,S,3,0
6,26,S,1,0
6,27,S,3,270
9,27,E,2,270
9,25,N,2,270
7,25,W,2,90
7,23,N,1,0
7,22,N,1,90
8,22,E,1,90
8,23,S,3,270
11,23,E,2,270
11,21,N,1,90
12,21,E,2,90
12,23,S,1,0
12,24,S,3,270
15,24,E,1,270
15,23,N,3,270
12,23,W,3,0
9,23,W,3,0
6,23,W,3,270
6,26,S,2,270
8,26,E,2,0
10,26,E,2,90
10,28,S,2,270
12,28,E,3,0
15,28,E,3,270
15,25,N,2,90
17,25,E,1,0
18,25,E,1,270
18,24,N,2,270
16,24,W,2,90
16,22,N,3,90
19,22,E,2,0
21,22,E,2,0
23,22,E,1,90
23,23,S,1,270
24,23,E,3,270
24,20,N,3,90
27,20,E,2,90
27,22,S,2,0
27,24,S,2,90
25,24,W,1,0
24,24,W,2,270
24,26,S,3,270
27,26,E,2,90
27,28,S,2,270
29,28,E,3,270
29,25,N,3,270
26,25,W,3,0
23,25,W,2,0
21,25,W,1,90
21,24,N,2,0
21,22,N,3,0
21,19,N,1,0
21,18,N,3,90
24,18,E,2,0
26,18,E,3,0
29,18,E,2,270
29,16,N,2,0
29,14,N,2,0
29,12,N,1,270
28,12,W,2,270
28,14,S,2,0
28,16,S,3,90
25,16,W,1,90
25,15,N,3,90
28,15,E,2,270
28,13,N,2,0
28,11,N,3,0
28,8,N,1,90
29,8,E,3,270
29,5,N,3,270
26,5,W,3,90
26,2,N,2,90
28,2,E,1,270
28,1,N,2,270
26,1,W,2,270
26,3,S,3,90
23,3,W,3,0
20,3,W,1,90
20,2,N,1,270
19,2,W,1,270
19,3,S,3,270
22,3,E,1,90
22,4,S,1,270
23,4,E,1,0
24,4,E,2,90
24,6,S,1,270
25,6,E,1,90
25,7,S,1,0
25,8,S,1,90
24,8,W,2,0
22,8,W,1,0
21,8,W,3,0
18,8,W,3,270
18,11,S,3,90
15,11,W,1,90
15,10,N,1,270
14,10,W,3,270
14,13,S,3,90
11,13,W,3,0
8,13,W,1,270
8,14,S,2,270
10,14,E,1,90
10,15,S,3,90
7,15,W,1,270
7,16,S,3,90
4,16,W,2,270
4,18,S,3,0
4,21,S,2,270
6,21,E,2,90
6,23,S,1,90
5,23,W,1,270
5,24,S,3,270
8,24,E,1,0
9,24,E,2,90
9,26,S,2,270
11,26,E,2,270
11,24,N,2,0
11,22,N,1,0
11,21,N,2,270
9,21,W,2,0
7,21,W,3,270
7,24,S,3,0
7,27,S,1,0
7,28,S,3,270
10,28,E,3,270
10,25,N,2,0
10,23,N,1,90
11,23,E,1,270
11,22,N,2,270
9,22,W,1,90
9,21,N,3,270
6,21,W,3,90
6,18,N,3,270
3,18,W,1,0
2,18,W,3,90
2,15,N,3,0
2,12,N,1,0
2,11,N,1,90
3,11,E,2,90
3,13,S,2,90
1,13,W,2,90
1,11,N,1,0
1,10,N,1,270
0,10,W,1,270
0,11,S,1,0
0,12,S,2,0
0,14,S,3,270
3,14,E,1,270
3,13,N,2,270
1,13,W,2,90
1,11,N,3,0
1,8,N,1,0
1,7,N,2,90
3,7,E,2,270
3,5,N,1,0
3,4,N,1,0
3,3,N,3,270
0,3,W,2,270
0,5,S,1,0
0,6,S,2,0
0,8,S,1,0
0,9,S,1,0
0,10,S,2,270
2,10,E,2,270
2,8,N,2,270
0,8,W,2,90
0,6,N,2,0
0,4,N,1,90
1,4,E,1,0
2,4,E,3,0
5,4,E,1,90
5,5,S,2,270
7,5,E,1,90
7,6,S,2,0
7,8,S,2,270
9,8,E,3,270
9,5,N,3,270
6,5,W,3,0
3,5,W,3,0
0,5,W,2,270
0,7,S,2,0
0,9,S,3,0
0,12,S,3,270
3,12,E,3,270
3,9,N,3,90
6,9,E,1,90
6,10,S,2,270
8,10,E,1,270
8,9,N,3,270
5,9,W,2,0
3,9,W,2,270
3,11,S,1,90
2,11,W,1,270
2,12,S,2,90
0,12,W,3,90
0,9,N,3,90
3,9,E,3,0
6,9,E,3,0
9,9,E,3,0
12,9,E,3,270
12,6,N,1,90
13,6,E,3,90
13,9,S,3,270
16,9,E,3,90
16,12,S,3,270
19,12,E,2,0
21,12,E,1,270
21,11,N,3,270
18,11,W,2,0
16,11,W,3,270
16,14,S,1,90
15,14,W,2,0
13,14,W,1,0
12,14,W,1,90
12,13,N,2,270
10,13,W,3,270
10,16,S,2,270
12,16,E,1,90
12,17,S,2,0
12,19,S,2,0
12,21,S,3,0
12,24,S,1,0
12,25,S,2,90
10,25,W,3,270
10,28,S,1,0
10,29,S,3,270
13,29,E,1,270
13,28,N,1,270
12,28,W,2,90
12,26,N,1,90
13,26,E,3,0
16,26,E,2,90
16,28,S,1,90
15,28,W,3,90
15,25,N,2,90
17,25,E,2,90
17,27,S,2,90
15,27,W,2,0
13,27,W,3,0
10,27,W,1,270
10,28,S,2,90
8,28,W,3,90
8,25,N,1,270
7,25,W,1,270
7,26,S,1,270
8,26,E,3,90
8,29,S,2,270
10,29,E,1,0
11,29,E,3,270
11,26,N,1,90
12,26,E,3,270
12,23,N,2,90
14,23,E,1,270
14,22,N,1,90
15,22,E,3,270
15,19,N,3,90
18,19,E,2,90
18,21,S,1,270
19,21,E,1,270
19,20,N,2,270
17,20,W,1,0
16,20,W,3,0
13,20,W,1,0
12,20,W,2,0
10,20,W,2,0
8,20,W,2,270
8,22,S,2,0
8,24,S,2,90
6,24,W,3,90
6,21,N,2,0
6,19,N,1,90
7,19,E,1,270
7,18,N,1,270
6,18,W,3,270
6,21,S,3,0
6,24,S,3,90
3,24,W,1,90
3,23,N,3,270
0,23,W,3,90
0,20,N,3,0
0,17,N,3,0
0,14,N,3,0
0,11,N,1,90
1,11,E,1,270
1,10,N,2,0
1,8,N,3,90
4,8,E,2,0
6,8,E,3,0
9,8,E,1,0
10,8,E,1,270
10,7,N,3,0
10,4,N,1,90
11,4,E,3,0
14,4,E,2,0
16,4,E,2,270
16,2,N,1,0
16,1,N,1,90
17,1,E,2,0
19,1,E,2,0
21,1,E,1,0
22,1,E,1,0
23,1,E,3,0
26,1,E,2,90
26,3,S,3,90
23,3,W,2,90
23,1,N,2,90
25,1,E,1,270
25,0,N,1,90
26,0,E,2,0
28,0,E,3,90
28,3,S,3,0
28,6,S,3,0
28,9,S,1,90
27,9,W,3,90
27,6,N,2,0
27,4,N,2,270
25,4,W,2,90
25,2,N,1,270
24,2,W,1,270
24,3,S,3,0
24,6,S,3,0
24,9,S,3,0
24,12,S,3,0
24,15,S,1,270
25,15,E,2,270
25,13,N,1,0
25,12,N,3,270
22,12,W,3,0
19,12,W,1,270
19,13,S,2,270
21,13,E,1,0
22,13,E,3,90
22,16,S,2,0
22,18,S,3,90
19,18,W,3,270
19,21,S,3,270
22,21,E,1,270
22,20,N,3,270
19,20,W,3,90
19,17,N,1,90
20,17,E,3,0
23,17,E,2,270
23,15,N,3,0
23,12,N,1,0
23,11,N,2,0
23,9,N,2,0
23,7,N,1,0
23,6,N,2,270
21,6,W,1,0
20,6,W,3,90
20,3,N,1,0
20,2,N,1,0
20,1,N,1,0
20,0,N,1,270
19,0,W,3,0
16,0,W,2,270
16,2,S,2,270
18,2,E,2,90
18,4,S,2,90
16,4,W,1,270
16,5,S,1,90
15,5,W,2,0
13,5,W,2,0
11,5,W,2,90
11,3,N,2,90
13,3,E,2,270
13,1,N,1,270
12,1,W,3,270
12,4,S,2,270
14,4,E,1,90
14,5,S,1,90
13,5,W,2,270
13,7,S,1,0
13,8,S,2,90
11,8,W,3,270
11,11,S,1,270
12,11,E,3,0
15,11,E,3,270
15,8,N,1,270
14,8,W,2,90
14,6,N,3,270
11,6,W,1,0
10,6,W,3,270
10,9,S,3,90
7,9,W,3,0
4,9,W,1,270
4,10,S,2,0
4,12,S,3,270
7,12,E,1,0
8,12,E,2,90
8,14,S,2,90
6,14,W,3,270
6,17,S,1,90
5,17,W,3,0
2,17,W,3,90
2,14,N,3,0
2,11,N,2,270
0,11,W,2,270
0,13,S,2,0
0,15,S,1,0
0,16,S,3,0
0,19,S,2,270
2,19,E,1,270
2,18,N,1,270
1,18,W,1,270
1,19,S,3,270
4,19,E,1,270
4,18,N,2,0
4,16,N,2,270
2,16,W,3,90
2,13,N,2,270
0,13,W,2,90
0,11,N,1,90
1,11,E,2,0
3,11,E,3,270
3,8,N,2,90
5,8,E,2,90
5,10,S,2,0
5,12,S,3,270
8,12,E,2,270
8,10,N,3,90
11,10,E,2,90
11,12,S,3,270
14,12,E,3,270
14,9,N,3,90
17,9,E,3,90
17,12,S,2,270
19,12,E,2,90
19,14,S,2,270
21,14,E,1,0
22,14,E,2,90
22,16,S,3,270
25,16,E,3,0
28,16,E,1,0
29,16,E,2,90
29,18,S,3,0
29,21,S,3,90
26,21,W,3,0
23,21,W,2,0
21,21,W,3,0
18,21,W,2,0
16,21,W,3,90
16,18,N,1,0
16,17,N,1,270
15,17,W,3,0
12,17,W,3,270
12,20,S,1,270
13,20,E,3,90
13,23,S,2,90
11,23,W,3,0
8,23,W,1,0
7,23,W,2,90
7,21,N,1,270
6,21,W,2,0
4,21,W,1,270
4,22,S,3,90
1,22,W,1,90
1,21,N,3,0
1,18,N,1,270
0,18,W,1,90
0,17,N,2,90
2,17,E,3,90
2,20,S,2,90
0,20,W,1,90
0,19,N,3,90
3,19,E,2,0
5,19,E,1,270
5,18,N,3,90
8,18,E,2,270
8,16,N,3,90
11,16,E,3,0
14,16,E,2,270
14,14,N,1,0
14,13,N,1,270
13,13,W,3,90
13,10,N,1,270
12,10,W,3,0
9,10,W,3,0
6,10,W,2,0
4,10,W,3,270
4,13,S,3,270
7,13,E,1,0
8,13,E,1,270
8,12,N,3,0
8,9,N,1,90
9,9,E,3,0
12,9,E,3,270
12,6,N,3,0
12,3,N,3,270
9,3,W,2,270
9,5,S,1,270
10,5,E,2,0
12,5,E,2,270
12,3,N,2,270
10,3,W,1,0
9,3,W,3,90
9,0,N,1,90
10,0,E,1,0
11,0,E,1,90
11,1,S,3,270
14,1,E,3,0
17,1,E,1,90
17,2,S,1,90
16,2,W,1,270
16,3,S,3,0
16,6,S,1,90
15,6,W,2,0
13,6,W,1,0
12,6,W,2,270
12,8,S,3,0
12,11,S,1,90
11,11,W,1,90
11,10,N,2,90
13,10,E,2,270
13,8,N,2,0
13,6,N,3,0
13,3,N,2,270
11,3,W,1,0
10,3,W,3,0
7,3,W,1,0
6,3,W,2,90
6,1,N,2,90
8,1,E,2,0
10,1,E,2,90
10,3,S,1,90
9,3,W,2,90
9,1,N,2,270
7,1,W,1,90
7,0,N,3,270
4,0,W,1,270
4,1,S,1,270
5,1,E,2,0
7,1,E,1,90
7,2,S,2,0
7,4,S,3,0
7,7,S,3,0
7,10,S,2,90
5,10,W,3,270
5,13,S,3,0
5,16,S,1,90
4,16,W,3,270
4,19,S,1,90
3,19,W,1,270
3,20,S,2,0
3,22,S,3,270
6,22,E,3,0
9,22,E,3,270
9,19,N,2,270
7,19,W,2,0
5,19,W,2,0
3,19,W,1,270
3,20,S,1,0
3,21,S,3,0
3,24,S,3,0
3,27,S,1,270
4,27,E,3,270
4,24,N,3,270
1,24,W,3,90
1,21,N,1,270
0,21,W,2,90
0,19,N,2,0
0,17,N,3,90
3,17,E,1,90
3,18,S,1,90
2,18,W,3,270
2,21,S,3,0
2,24,S,1,90
1,24,W,2,90
1,22,N,1,90
2,22,E,2,0
4,22,E,3,270
4,19,N,3,270
1,19,W,1,0
0,19,W,3,270
0,22,S,1,270
1,22,E,2,270
1,20,N,1,270
0,20,W,2,90
0,18,N,2,90
2,18,E,2,270
2,16,N,3,0
2,13,N,1,90
3,13,E,1,0
4,13,E,3,0
7,13,E,1,90
7,14,S,2,0
7,16,S,2,270
9,16,E,1,90
9,17,S,3,270
12,17,E,1,90
12,18,S,2,0
12,20,S,2,90
10,20,W,1,0
9,20,W,1,270
9,21,S,2,90
7,21,W,2,270
7,23,S,1,90
6,23,W,2,270
6,25,S,2,0
6,27,S,1,0
6,28,S,2,90
4,28,W,3,0
1,28,W,1,270
1,29,S,1,270
2,29,E,3,0
5,29,E,1,270
5,28,N,2,90
7,28,E,3,0
10,28,E,2,270
10,26,N,2,0
10,24,N,2,90
12,24,E,2,90
12,26,S,3,270
15,26,E,3,0
18,26,E,3,90
18,29,S,1,270
19,29,E,3,270
19,26,N,3,270
16,26,W,2,270
16,28,S,1,270
17,28,E,2,0
19,28,E,3,0
22,28,E,3,270
22,25,N,3,0
22,22,N,1,0
22,21,N,1,270
21,21,W,2,0
19,21,W,3,270
19,24,S,2,90
17,24,W,2,270
17,26,S,1,90
16,26,W,1,90
16,25,N,1,90
17,25,E,3,0
20,25,E,1,0
21,25,E,2,0
23,25,E,2,0
25,25,E,2,270
25,23,N,2,270
23,23,W,2,0
21,23,W,1,270
21,24,S,3,0
21,27,S,1,270
22,27,E,1,90
22,28,S,1,90
21,28,W,3,0
18,28,W,3,90
18,25,N,3,270
15,25,W,3,90
15,22,N,2,270
13,22,W,1,0
12,22,W,1,90
12,21,N,2,0
12,19,N,1,0
12,18,N,1,270
11,18,W,3,90
11,15,N,2,90
13,15,E,1,270
13,14,N,1,270
12,14,W,3,90
12,11,N,2,0
12,9,N,3,90
15,9,E,1,0
16,9,E,3,90
16,12,S,3,270
19,12,E,2,90
19,14,S,3,0
19,17,S,1,90
18,17,W,3,270
18,20,S,2,0
18,22,S,1,0
18,23,S,3,270
21,23,E,2,270
21,21,N,3,90
24,21,E,1,270
24,20,N,1,90
25,20,E,3,90
25,23,S,2,270
27,23,E,1,0
28,23,E,1,0
29,23,E,2,270
29,21,N,1,0
29,20,N,3,270
26,20,W,2,270
26,22,S,2,270
28,22,E,3,90
28,25,S,2,90
26,25,W,2,270
26,27,S,3,270
29,27,E,3,270
29,24,N,1,270
28,24,W,3,90
28,21,N,3,0
28,18,N,1,270
27,18,W,1,0
26,18,W,2,90
26,16,N,1,270
25,16,W,1,270
25,17,S,3,90
22,17,W,1,90
22,16,N,3,270
19,16,W,2,0
17,16,W,1,90
17,15,N,2,90
19,15,E,1,0
20,15,E,3,90
20,18,S,2,0
20,20,S,2,90
18,20,W,3,0
15,20,W,2,270
15,22,S,2,0
15,24,S,3,0
15,27,S,2,90
13,27,W,1,270
13,28,S,2,90
11,28,W,2,90
11,26,N,1,0
11,25,N,3,0
11,22,N,2,90
13,22,E,3,270
13,19,N,1,270
12,19,W,3,90
12,16,N,3,0
12,13,N,3,90
15,13,E,3,0
18,13,E,3,90
18,16,S,3,270
21,16,E,3,90
21,19,S,1,0
21,20,S,1,90
20,20,W,2,0
18,20,W,2,0
16,20,W,2,270
16,22,S,3,0
16,25,S,2,0
16,27,S,2,270
18,27,E,2,90
18,29,S,3,270
21,29,E,1,270
21,28,N,3,90
24,28,E,3,270
24,25,N,2,90
26,25,E,3,270
26,22,N,3,90
29,22,E,2,90
29,24,S,1,0
29,25,S,1,90
28,25,W,2,90
28,23,N,1,90
29,23,E,1,90
29,24,S,3,0
29,27,S,2,0
29,29,S,2,90
